id,address,bedrooms,gla,city,province,postal_code,property_sub_type,structure_type,style,levels,room_count,full_baths,half_baths,main_level_finished_area,upper_lvl_fin_area,bg_fin_area,lot_size_sf,year_built,roof,basement,cooling,heating,close_price,close_date,public_remarks,latitude,longitude,cluster
272834,486 Evangeline Avenue ,3,1300.0,Kingston ,Ontario,K7M 8T1,Semi-Detached,"Semi-Detached, 2-Storey ",2-Storey ,2-Storey ,8,0.0,0.0,,,,0.0,0.0,,Finished ,Central Air ,Forced Air ,507900.0,2025-04-17,"3 bedroom Semi in Kingston South west. Close to Lamoine park, conveniently located in a desirable neighbourhood.  This is a great family starter home with large fenced-in yard. Walk out the sliding doors from the dining area to the large 2 level deck a great spot for friends and family BBQ's. Practically carpet free with newer flooring through out. Foyer is Luxury vinyl Tiles, the main living area is Luxury vinyl planking and ceramic tile in the Kitchen, Main Bathroom and Powder Room. Good sized Bedrooms and newly tiled main 4pc Bathroom with cheater door to the Principle bedroom. Kitchen has newer counters and tiles, all appliances are included.  Roof 2013, AC 2014, Furnace approx 2010, HWT 2023 (Rental)",44.2331,-76.5939,4
273317,834 CEDARWOOD Drive ,3,1300.0,Kingston ,Ontario,K7P 1K8,Semi-Detached,"Semi-Detached, 2-Storey ",2-Storey ,2-Storey ,6,0.0,0.0,,,,0.0,0.0,,"Full, Unfinished ",Wall Unit(s) ,Heat Pump ,325000.0,2025-04-17,"Welcome to 834 Cedarwood Drive, ideally located in the heart of Cataraqui Woods. This semi-detached home offers solid potential with key updates already completed, including a newer roof, insulation, and heat pump. The gas fireplace in the basement adds warmth and charm, and the lower level is ready to be easily finished, with the toilet & bathroom rough-ins ready to go, offering a great opportunity to finish and add value. With a little vision and some TLC, this could be the perfect family home, an excellent investment opportunity, or a great opportunity for first-time home buyers to get into the market. Don't miss your chance to make it your own, schedule your private viewing today.",44.2627,-76.5825,4
274709,941 AMBLESIDE Crescent ,6,1750.0,Kingston ,Ontario,K7P 2B5,Detached,"Detached, 2-Storey ",2-Storey ,2-Storey ,7,0.0,0.0,,,,0.0,0.0,,"Apartment, Walk-Out ",Central Air ,Forced Air ,850000.0,2025-04-21,"Welcome to 941 Ambleside Crescent, a spacious and beautiful family home nestled on a peaceful street in the highly desirable Bayridge neighbourhood. This property features a legal Secondary Suite that generates just over $25,000 annually in rental income. Every level of the home has been updated, so you can move in and start enjoying it. The main floor boasts new life proof herringbone, vinyl flooring, a modern kitchen with under cabinet lighting and granite countertops, a wood-burning fireplace and updated laundry and powder rooms. Upstairs, the large primary bedroom features a stylish cement panel accent wall, a walk-in closet, a beautifully renovated ensuite, and a sitting area. You'll also find 3 more generous bedrooms and a refreshed guest bath down the hall. The basement suite, originally a blank slate, has been transformed into a lovely 2-bedroom, 1-bathroom apartment with a separate/private entrance and laundry but it can easily be converted back into a single-family home. The unit is currently vacant and professionally cleaned, making it suitable for immediate tenancy at approximately $2,100-$2,200 per month, or it can serve as an ideal space for your extended family. The private backyard is a serene retreat with a three-tier deck, gardens, and mature trees, perfect for relaxation and entertaining. This home is steps away from parks, is packed with value, featuring spacious rooms, a stylish design, and a rental suite to help offset your mortgage payments. With its recent renovations, it's ready for you and your family to create lasting memories.",44.2556,-76.5823,4
275504,700 LAIDLAW Crescent ,4,1300.0,Kingston ,Ontario,K7M 5M4,Detached,"Detached, Bungalow-Raised ",Bungalow-Raised ,Bungalow-Raised ,8,0.0,0.0,,,,0.0,0.0,,"Separate Entrance, Finished ",Central Air ,Forced Air ,630000.0,2025-04-22,"Welcome to 700 Laidlaw Crescent located in Kingston's west end, off Bayridge Drive. You don't have to go far to access shopping, public transit, schools, parks, sports fields, and all big box stores. This elevated bungalow has been meticulously maintained and tastefully upgraded.On an over-sized corner lot with 2 separate driveways, the lower level has the potential for an in-law or secondary suite with separate entrance. Upon entering into the bright and open concept living and dining room, the gas insert fireplace will warm you right up. Spacious and bright kitchen has been beautifully renovated with the addition of a centre island / breakfast bar. The updated main bathroom has a jet tub for relaxing, and a cheater door to the Master Bedroom. With 2more bedrooms on main level and 1 additional in basement currently used as sewing room or an office/den, there's plenty of room for family and guests. Conveniently off the dining room are sliding patio doors to the deck with pergola and retractable privacy screens, plus a patio area and custom built gazebo with sun shade for extended outdoor living.The property is landscaped beautifully and has lots of hidden storage under the deck. With an extended 246 single car attached garage,there is enough room for a good size workshop, a motorcycle, plus your car with the convenience of the inside entry to the lower level. There is lots of storage that has been thoughtfully created with custom made shelving and cabinetry using all available space. The family room, large laundry room, and a 2 piece bathroom complete the lower level. Don't wait to be the next proud owners of this lovely home in a great area.",44.2474,-76.5894,4
275860,693 Millwood Drive ,2,1750.0,Kingston ,Ontario,K7M 8Z1,Semi-Detached,"Semi-Detached, Bungalow ",Bungalow ,Bungalow ,10,0.0,0.0,,,,0.0,0.0,,"Full, Unfinished ",Central Air ,Forced Air ,630000.0,2025-04-22,"Welcome to 693 Millwood Drive, this well situated, modified 'Empress' model 1528 sq ft semi-detached bungalow in Pine Hill Estates, an Adult Lifestyle Community in the west end of Kingston, within a short drive to grocery, pharmacies, restaurants, walking trails, Lemoine Point & Rotary Park, with the bonus of the Clubhouse being across the street where weekly events can be enjoyed. This all-brick 2 bedroom, 2 bath bungalow has an attached 2 car garage, with enough space to park 4 vehicles & 2 in the garage. A modified layout added additional square footage to this already impressive design.  Inside you will find a large, bright kitchen & dining nook, with the living room & dining room - currently used as an office - combined a few steps down the hallway, complete with large windows, a vaulted ceiling & gas fireplace.  A few steps away is a large & bright sunroom that opens to the deck, patio & fully fenced backyard.  The primary bedroom is sizeable, complete with a walk-in closet & 4 piece ensuite bath, complete with stand up shower & large soaker tub.  The second bedroom is also impressive in size, with its own walk-in closet.  The main floor is finished well with the laundry room & 4 pc main bath.  The basement, affords the ability to put your finishing touches on, is spacious enough to build a full bath with the rough-in bath already there, as well as a large storage room & the potential for a huge rec room & storage.  Many updates have been done over the past 10 years, including; blown-in insulation (2024), composite privacy deck (2023), Dishwasher added (2023), Generac whole home generator (2021), Central AC (2021), Garage Door & flashing (2019), 7 new windows (2017 & 2019), gas fireplace (2018), Backflow preventer & sump pump (2017), Front interlock walkway (2017), Furnace (2016), Regrading of backyard & cement patio installed (2015), front door, shed & primary ensuite shower (2015) and much more.  Don't miss your chance at this immaculately cared for home.",44.2359,-76.5882,4
275456,852 Development Drive ,4,2250.0,Kingston ,Ontario,K7M 4W6,Detached,"Detached, Sidesplit 4 ",Sidesplit 4 ,Sidesplit 4 ,10,0.0,0.0,,,,0.0,0.0,,"Finished, Walk-Up ",Central Air ,Forced Air ,677500.0,2025-04-23,"Check out this sprawling very well maintained home, having space for every family member to fully enjoy, features like 4 good size bedrooms on same level, full ensuite bath of primary bedroom, main floor family room with gas fireplace, large main floor mud room with laundry room. Huge family size country kitchen 21' x 12' with custom cabinets bright south facing living room open to dining room. Fully finished lower level with rec room, den, 3 pc path plus back door entrance to yard. Basement also has tons of useable storage. Oh don't forget to check out the over sized double garage with entrance off mud room. Great family neighbourhood, walking distance to Trudell Public School, parks ad major shopping. Gas furnace new in 2021. Roof approximately 12 years old.",44.2409,-76.5808,4
276819,1173 Bentley Terrace ,4,2250.0,Kingston ,Ontario,K7P 2M1,Detached,"Detached, 2-Storey ",2-Storey ,2-Storey ,12,0.0,0.0,,,,0.0,0.0,,"Finished with Walk-Out, Full ",Central Air ,Forced Air ,895000.0,2025-04-24,"What a wonderful, big family home in a fantastic area! Welcome to 1173 Bentley Terrace, situated on a cul-de-sac in the ever popular Westwoods neighborhood. The main floor with its classic center hall plan design sees a large front entryway, a gorgeous formal living room and dining area, the open concept kitchen & family room with patio door access to the upper deck which overlooks the treed area behind, offering lovely views and privacy. Upstairs are 3 large bedrooms, the primary with a spectacular 5-piece en-suite, and a fully finished walk out lower level with two sets of patio doors opening to the sweet yard, complete with a hot tub & backing onto Dunham Park. With more than 3000 sqft. of finished living space, a true in-law suite set-up in the lower level- once used for a family member and now a perfect family room space or a great teenage retreat- this home offers so much and should not be missed! An all brick exterior, rich hardwood throughout the main and upper levels, 3+1 bedrooms/ 4 baths, main floor laundry, double garage & many updates- this really should be your next family home!",44.2562,-76.6007,4
278223,950 Oakview Avenue ,3,1100.0,Kingston ,Ontario,K7M 6W8,Condo Townhouse,"Condo Townhouse, 2-Storey ",2-Storey ,2-Storey ,12,0.0,0.0,,,,0.0,0.0,,Partially Finished ,Central Air ,Forced Air ,355000.0,2025-04-24,"Find excellent value in this 3 bedroom 1.5 bath home located in the popular Twin Oak Meadows community, this spacious two-story end-unit condo townhome offers comfortable living in a prime Bayridge location. The main floor features new laminate flooring throughout, a large living room, updated kitchen and a separate dining room with a patio door to the fenced back yard. The upper level has laminate flooring throughout the hallway and three good size bedrooms. The partially finished lower level has a large rec room, 2pc bath, and a spacious laundry room and storage room. Private paved driveway for 2 cars, access to Twin Oak Meadows community outdoor swimming pool and park. Conveniently located within walking distance to grocery store, schools and bus stop. Fridge, Stove, Washer, Dryer, Gas Furnace and Central AC appliances included. Quick possession is available!",44.2486,-76.5889,4
278252,824 Slocan Place ,3,0.0,Kingston ,Ontario,K7P 1B4,Detached,"Detached, Bungalow-Raised ",Bungalow-Raised ,Bungalow-Raised ,8,0.0,0.0,,,,0.0,0.0,,"Full, Partially Finished ",Central Air ,Forced Air ,560000.0,2025-04-24,"Charming Elevated Bungalow on a Mature Treed Corner Lot. Welcome to this delightful, elevated bungalow, beautifully positioned on a mature, treed corner lot inKingstons sought-after west end! Surrounded by tranquil, landscaped grounds, this home offers the perfect balance of serenity and convenience, with all the amenities you need just minutes away.Step inside to find a spacious and inviting living room, complemented by brand-new hardwood flooring throughout the main level. The bright and airy eat-in kitchen is perfect for family meals, and from here, step out onto a raised deck ideal for BBQs and outdoor dining. With three comfortable bedrooms, a two-piece bath, and a full four-piece bath, this home is thoughtfully designed for modern living.The lower level adds even more value, offering a bright recreation room with a cozy wood-burning fireplace perfect for relaxing evenings. There's also a large laundry area, a workshop space, a convenient second two-piece bath, and a lower-level entrance leading directly to the garage. The 2-car garage is an added bonus, with one side thoughtfully converted into a spacious workshop, ideal for woodworking enthusiasts.This home is a rare find, offering easy access to local amenities while still providing a peaceful retreat. Don't miss out on this incredible opportunity- book your private showing today!",44.2508,-76.5818,4
278808,691 HIGH GATE PARK Drive ,4,1300.0,Kingston ,Ontario,K7M 5Z7,Detached,"Detached, Bungalow ",Bungalow ,Bungalow ,6,0.0,0.0,,,,0.0,0.0,,Full ,Central Air ,Forced Air ,620000.0,2025-04-25,"Welcome to 691 High Gate Park Drive! This is a true family gem in one of Kingston's most beloved neighbourhoods. Situated less than 500 feet from John XXIII Elementary School and surrounded by fantastic parks, including Bayridge West Pond, perfect for kayaking in the summer and pond hockey in the winter. This location is unbeatable for outdoor-loving families. Inside, you'll find true pride of ownership & modern upgrades throughout. Step out of your kitchen door to overlook your massive backyard with no rear neighbours, vegetable gardens, and mature trees, an ideal space to grow, play, and relax. The home features 3 bedrooms upstairs and 1 downstairs, with the option to add another. A spectacularly renovated main bathroom owns the main floor, while a partially finished second bath in the basement is ready for your personal touch. Lovingly cared for by the same owners for over 30 years, this home is more than move-in ready. It's the perfect forever home for the next family looking to make lifelong memories. Don't miss the opportunity for your family to join this wonderful community.",44.245,-76.6036,4
279765,994 Hudson Drive ,3,1750.0,Kingston ,Ontario,K7M 6E1,Detached,"Detached, Bungalow-Raised ",Bungalow-Raised ,Bungalow-Raised ,8,0.0,0.0,,,,0.0,0.0,,"Finished with Walk-Out, Partial Basement ",Central Air ,Forced Air ,625000.0,2025-04-27,"Welcome to 994 Hudson Drive, a beautifully renovated 1,598 sq. ft. bungalow situated in the sought-after, well-established neighbourhood of Bayridge. This home offers modern upgrades, a thoughtfully designed open-concept layout, and an unbeatable location just steps from schools, grocery stores, banks, parks, walking trails, gyms, and restaurants. With quick access to shopping, theaters, golf courses, the 401, and public transit, convenience is at your doorstep! The open-concept kitchen is a showstopper, featuring granite countertops, a large island, and a tasteful backsplash perfect for entertaining. The bright and airy living room flows seamlessly into the dining area and boasts a cozy wood-burning fireplace. Enjoy a large primary bedroom with a walk-in closet and a stunning3-piece ensuite with an oversized shower, plus two generously sized bedrooms and a fully renovated main bathroom offering comfort and versatility. The inviting rec room includes another wood-burning fireplace, ample storage rooms, and a walkout to the expansive 25'5' x 25'9' double-car garage, with space for two large vehicles, extra storage, and a workshop area, this garage is a dream for hobbyists and DIYers. Finally, the private, fully fenced lot provides the perfect setting for outdoor enjoyment, with lots of room to move around. Recent updates include; shingles (2022), main floor renovations (2016 & 2017), furnace & Central AC (2011). This home is a rare find beautifully updated, move-in ready, and in a prime location. Don't miss your chance to make 994 Hudson Drive your forever home! Schedule your showing today.",44.2453,-76.5899,4
279799,725 Cedarwood Drive ,3,1300.0,Kingston ,Ontario,K7P 1V4,Detached,"Detached, 2-Storey ",2-Storey ,2-Storey ,10,0.0,0.0,,,,0.0,0.0,,"Full, Finished ",Central Air ,Forced Air ,525000.0,2025-04-28,"Welcome to this beautifully update two-storey home in one of Kingston's most coveted neighborhoods. This move-in-ready residence offers a harmonious blend of modern upgrades and timeless charm, designed for those who appreciate quality and style. As you step inside, you'll be greeted by the pristine new flooring that flows seamlessly through the main level, complemented by freshly painted walls that create a bright and inviting atmosphere. Retreat upstairs to three spacious bedrooms, where relaxation comes naturally. The master suite, boasting its own private bath, provides a serene escape at the end of the day. Two additional bathrooms ensure comfort and convenience for family and guests.The lower level features a fully finished basement with a den, offering the flexibility of a home office, media room, or extra guest space. The new furnace provides peace of mind during those chilly Kingston winters.Step outside to your personal oasis the fenced backyard is home to an above ground pool, expansive deck,  providing the perfect setting for summer barbecues or tranquil evenings under the stars. An attached garage offers ample storage and convenience, while the excellent surrounding neighborhood adds to the home's desirability, known for its bustling community feel and easy access to local amenities. This house is ready for a family to call it home. Call today for your private showing!",44.2638,-76.5771,4
280524,1121 Lincoln Drive ,4,1300.0,Kingston ,Ontario,K7M 4Z7,Detached,"Detached, Bungalow ",Bungalow ,Bungalow ,18,0.0,0.0,,,,0.0,0.0,,Finished with Walk-Out ,,Water ,760000.0,2025-04-28,"Nestled on an oversized lot with plenty of parking and an attached garage, this charming bungalow offers poolside bliss & seasonal sunset views over Collins Bay. Step inside to discover a modern kitchen (renovated in 2015) featuring bamboo flooring, sleek finishes and an array of built-in conveniences designed to make everyday living and entertaining a breeze. The bright main floor flows seamlessly into the open concept, living/dining room with big windows overlooking the expansive backyard with in ground, heated, salt water pool. 3 bedrooms, 1.5 bathrooms and a bonus mudroom addition (2014) complete the main floor and lead to the finished walkout basement. Downstairs is an additional full bathroom, bedroom, multiple storage spaces and a rec room (with in floor heat) and french doors provide a stunning walkout to your private backyard oasis  perfect for relaxing or hosting all summer long. Close proximity to primary and secondary schools, all west end amenities and commuters will love being close to express bus routes for easy travel around the city.",44.2427,-76.5996,4
281531,Unit 406 - 649 Davis Drive ,2,1100.0,Kingston ,Ontario,K7M 8L4,Common Element Condo,"Common Element Condo, Apartment ",Apartment ,Apartment ,9,0.0,0.0,,,,0.0,0.0,,None ,Wall Unit(s) ,Baseboard ,368000.0,2025-04-29,"This lovely 2 bed/ 2 bath unit in a wonderful building, located in a central west end location is ready for new owners. This concrete build (walls and floors) is very quiet with no noise between units and, with only 24 units, it has a great community of residents that give a small town feel to city living. Enjoy a lovely northwest view over green space from the enclosed, all glass & brick sunroom to enjoy sunny afternoons and watch evening sunsets.  The building is very well maintained and has had some major upgrades over the last few years including the roof, HVAC and a new elevator. This well priced condo unit includes owned parking and an assigned locker and is a very affordable option for downsizing to an amazing west end location. In addition to exterior building and property maintenance, garbage & snow removal, the condo fees also include the building's central heat. One of our favourite buildings in the city and a great option for downsizing or a pied-a-terre in the city for those who spend a lot of time at the cottage or travelling.",44.2541,-76.5675,4
287522,1125 Basswood Place ,4,1300.0,Kingston ,Ontario,K7P 1K4,Detached,"Detached, 2-Storey ",2-Storey ,2-Storey ,8,0.0,0.0,,,,0.0,0.0,,"Full, Partially Finished ",Central Air ,Forced Air ,565000.0,2025-04-30,"This beautifully updated home in Cataraqui Woods is truly special, set on a spacious pie-shaped lot that backs onto Cataraqui Woods Park with mature trees, a large field, and a playground. The private backyard oasis features a newly installed heated saltwater pool, a large deck, and mature trees that offer excellent privacy, plus a separately fenced side yard with raised garden beds for gardening enthusiasts. Inside, youll find a bright, open-concept kitchen, a cozy living room with a stunning stone fireplace, and a light-filled dining area thanks to added windows. Upstairs offers a spacious primary bedroom, two additional bedrooms, and a modern 3-piece bathroomperfect for a growing family. The lower level includes his-and-her home offices, plus a versatile rec room ideal for a gym, guest space, or play area. Recent updates include a new gas furnace, A/C, and tankless hot water heater (2024), fresh paint, new windows, updated kitchen and bathrooms, new fence, shed, roof, eavestroughs, and electrical panel. Located within walking distance to Cataraqui Mall, schools, parks, and shopping, this stylish and move-in-ready home is the complete package.",44.2641,-76.5813,4
288877,1149 Hudson Drive ,4,1750.0,Kingston ,Ontario,K7M 5L5,Detached,"Detached, 1 1/2 Storey ",1 1/2 Storey ,1 1/2 Storey ,5,0.0,0.0,,,,0.0,0.0,,"Finished with Walk-Out, Separate Entrance ",Central Air ,Forced Air ,648000.0,2025-04-30,"Find great value in this beautiful home sitting on a mature landscaped lot conveniently located in Kingston's west end.  This home is meticulously maintained, and nicely updated over recent years.  The main floor is warm and inviting with large exposed beams, and designer lighting fixtures, an open concept design incorporates the living room, dining room and kitchen seamlessly.  A thoughtfully designed kitchen features soft-close cabinetry, lots of space to prepare meals on granite countertops, a built-in dishwasher and a beverage fridge.  6 appliances are included.  The main floor also boasts a laundry room with access to the carport, making bringing in the groceries a breeze; and a large office with a 2pc bathroom making this home a great option for a home-based business!  The patio doors off the living room leads to the rear yard oasis, with a huge wrap-around deck, surrounded by large mature trees.  This space is private and very comfortable, a great place to entertain your guests.  The upper level features a large primary bedroom, with a 4pc ensuite and cozy loft area.  The lower level features 3 large bedrooms with large windows, and a great recreation room with a patio door walkout.  This home could work well for an in-law suite or multigenerational family living.  Very energy efficient ICF foundation, F/A gas furnace, central A/C - this home is turnkey.  The driveway is double-wide and paved.  The large storage shed in backyard for garden tools and equipment is included.  Call today to arrange your private viewing of this gorgeous home.",44.2483,-76.6018,4
283090,479 Kirkwood Road ,4,900.0,Kingston ,Ontario,K7M 3X3,Detached,"Detached, Bungalow ",Bungalow ,Bungalow ,6,0.0,0.0,,,,0.0,0.0,,"Finished, Full ",Central Air ,Forced Air ,575000.0,2025-05-01,"Great west end bungalow on a large lot with oversized garage waiting for its new owners! This all brick bungalow has three bedrooms, living/dining area and galley-style kitchen on the main floor. There is hardwood flooring and many of the windows have been replaced. A huge mud room connects the garage to the back entranceway, providing excellent storage opportunities for all your seasonal attire. The garage has a large workshop and a greenhouse at the end of it. You can become the neighborhood gardener! Downstairs there is a comfortable inlaw suite if you desire or a cozy den with gas fireplace, another bedroom and a kitchen set up so that you don't have to stray far from the movie to make your popcorn. A full bathroom completes the space. Laundry/utility room is generous in size. Upgrades include: Heat pump (2023), windows (most uppers 2022), The back yard has a pergola and tile pad (which would very nicely fit a hot tub), and will get plenty of sunshine for your gardens. Nearly completely fenced off, this is an excellent back yard for growing flowers, vegetables, kids and puppies. Come check it out today!",44.2347,-76.5735,4
284017,901 Lombardy Street ,3,1300.0,Kingston ,Ontario,K7M 9C2,Detached,"Detached, 2-Storey ",2-Storey ,2-Storey ,12,0.0,0.0,,,,0.0,0.0,,Finished ,Central Air ,Forced Air ,680000.0,2025-05-01,"Meticulously maintained and beautifully updated - Welcome to 901 Lombardy! With over 2,200 sq ft of finished living space, this stunning 3-bedroom, 1.5-bath detached two-storey offers the perfect blend of comfort, style, and functionality. This home is spotless, thoughtfully upgraded, and truly turn-key. Step inside to a bright welcoming layout featuring a spacious eat-in kitchen with sleek white stainless steel appliances, a separate dining area and patio doors that lead to an incredible 10 x 21 bonus sunroom. Whether you're enjoying morning coffee, curling up with a book, or entertaining on a summer evening, this cozy indoor-outdoor space is made to be lived in. From the sunroom step down to your private lower deck and fully fenced backyard. Its beautifully landscaped and comes complete with an above-ground pool with a brand new pump, ready to make this summer unforgettable. Upstairs, youll find three generously sized bedrooms and a beautifully renovated bathroom, all filled with natural light and fresh modern finishes. The fully finished lower level adds even more space with a versatile rec room, a bonus bedroom or home office, laundry, and plenty of storage. The attached garage with inside entry is the cherry on top, featuring built-in shelving for all your gear or workshop needs. This home truly has it all. Updated, move-in ready, and located in a fantastic school district, just minutes from shopping, parks and all your everyday essentials. The full list of upgrades is attached. Book your private showing today and start living the dream!",44.239,-76.5856,2
283797,Unit 510 - 675 Davis Drive ,3,1300.0,Kingston ,Ontario,K7M 8L5,Condo Apartment,"Condo Apartment, Apartment ",Apartment ,Apartment ,8,0.0,0.0,,,,0.0,0.0,,,Wall Unit(s) ,Baseboard ,440000.0,2025-05-02,"This spacious, west end condo is a must see- Just under 1400 ft. and featuring 3 bedrooms, 2 full bathrooms, and an abundance of windows providing tons of natural light! Enjoy the added convenience of one secure underground parking spot and coveted in-suite laundry. This is a well-maintained and well-managed building boasting excellent amenities, like an onsite superintendent, indoor pool, party room and pool table, elevators, beautifully landscaped gardens and a community BBQ area. A carpet free unit, and situated within walking distance to shopping & many amenities, and just steps to the city bus route. Don't miss out on this fantastic condo opportunity!",44.2548,-76.5668,4
284564,900 DANBURY Road ,3,1300.0,Kingston ,Ontario,K7M 6E4,Detached,"Detached, Other ",Other ,Other ,7,0.0,0.0,,,,0.0,0.0,,"Finished, Full ",Central Air ,Forced Air ,597000.0,2025-05-02,"Welcome to this well-maintained 3 bedroom, 2-bathroom side-split home in Kingston's desirable Bayridge neighbourhood. Perfect for families,this home offers a bright and spacious layout with plenty of natural light. The main level features a large living area that fows into the dining space and kitchen, with a walkout to the back deck ideal for outdoor entertaining. The fully finished basement has been recently upgraded and includes a cozy family room and a 3-piece bathroom, providing extra space for guests and family. Sitting on a 75-foot-wide corner lot, this property boasts a fully fenced backyard, perfect for kids and pets to play safely. The spacious single-car attached garage offers inside entry, plus there is extra parking space for a boat, trailer, or multiple vehicles. Roof 2019, furnace inspected in March 2025, dishwasher April 2025. Located close to schools, parks, shopping, and all amenities, this is a fantastic opportunity to own a beautiful family home in a great neighborhood. Book your private showing today",44.2485,-76.5859,4
284573,731 Downing Street ,6,1300.0,Kingston ,Ontario,K7M 5N1,Duplex,"Duplex, Bungalow ",Bungalow ,Bungalow ,8,0.0,0.0,,,,0.0,0.0,,"Unfinished, Full ",Central Air ,Forced Air ,650000.0,2025-05-02,"Well upgraded Duplex in the West end of Kingston for savvy investors. Priced to sell, 731 Downing St is a cash flowing investment, with two 3-bedroom renovated units on a huge lot and a massive, detached garage adding income as storage unit. The 4-side concrete block/brick garage has the potential to become a third legal unit. The main floor is finished with original hardwood floor in living room, all bedrooms, vinyl plank in the kitchen and ceramic in the entrance. The basement was legalized, built from bare bones by a re-known local contractor, adding windows for adequate lightning and safety requirements and sound-proofed for tenant comfort. A new furnace (for upstairs unit) and a HRV (for basement unit ventilation) was installed in 2021, separate electrical meter panels. Basement is heated with electrical baseboard. The upstairs unit is currently rented $2195. Basement  is vacant since end March as tenant was military and moved out. 24 Hours notice to show.",44.2466,-76.5974,2
286529,998 Sprucewood Crescent ,3,1300.0,Kingston ,Ontario,K7P 1N1,Semi-Detached,"Semi-Detached, 2-Storey ",2-Storey ,2-Storey ,10,0.0,0.0,,,,0.0,0.0,,"Full, Finished ",,Forced Air ,440000.0,2025-05-05,"Welcome to 998 Sprucewood Crescent. This semi-detached home in Cataraqui Woods is perfect for first-time buyers or as a smart rental investment. Situated on an extra-large pie-shaped lot at the end of a quiet cul-de-sac, this carpet-free home features three bedrooms upstairs, including a spacious primary bedroom and an updated full bathroom. The bright main floor offers an open-concept living and dining area that leads out to a beautiful large rear deck and a massive, private backyard, ideal for entertaining or relaxing outdoors. The finished basement, completed in 2019, includes a cozy rec room and a convenient half bath. Located within walking distance to shops, restaurants, and the Cataraqui Centre, and with easy access to Highway 401 and nearby public transit, this home offers both comfort and convenience in a prime west-end location.",44.2605,-76.5795,4
286547,528 Beth Crescent ,3,1300.0,Kingston ,Ontario,K7P 0K9,Detached,"Detached, 2-Storey ",2-Storey ,2-Storey ,9,0.0,0.0,,,,0.0,0.0,,"Unfinished, Full ",Central Air ,Forced Air ,605000.0,2025-05-05,"Welcome to this Beautiful 3 Bedroom, 2.5 Bathroom detached home in the highly sought-after Woodhaven neighbourhood inKingstons west end. Built by BARR Homes, this 1310 square foot, two-storey home boasts an open-concept kitchen, living, and dining area,perfect for modern living and entertaining and is equipped with sleek stainless steel appliances. Upstairs, you will find a spacious primarybedroom featuring a 3 piece ensuite and a walk-in closet, two additional generously sized bedroom, full bathroom and laundry. The basementis unfinished, providing a fantastic opportunity to add your own personal touch, with a rough-in for an additional bathroom. Lastly there is apartially fenced backyard, ideal for outdoor enjoyment, and a single-car garage with inside entry for added convenience. This home would beideal for a couple or small family as it offers the perfect combination of comfort, style, and potential. Come check it out in person!",44.2637,-76.5917,4
286347,1063 Basswood Place ,3,900.0,Kingston ,Ontario,K7P 1K4,Semi-Detached,"Semi-Detached, 2-Storey ",2-Storey ,2-Storey ,7,0.0,0.0,,,,0.0,0.0,,"Full, Finished ",Central Air ,Forced Air ,490000.0,2025-05-06,"Located in Kingston's west end, this well cared for semi is totally turnkey! Its part of a friendly neighbourhood close to parks, schools, and all the essentials. The main floor has a bright and open feel, with a spacious living room and a kitchen/dining area that's perfect for everyday meals or casual get-togethers. Freshly painted, the space flows out to a private back deck a great spot for your morning coffee and summer BBQ's. Upstairs, you'll find three comfortable bedrooms and a fully updated bathroom. The finished basement adds more living space with a cozy rec room, a 2-piece bath, and a laundry/utility room with plenty of storage. The backyard is fully fenced and has a shed tucked away at the back ideal for anyone who wants a bit of outdoor space to relax in. Whether you're just starting out or looking to downsize, this is the kind of home that makes you want to jump right in!",44.2631,-76.5835,4
286387,1349 Tremont Drive ,3,1750.0,Kingston ,Ontario,K7P 0M5,Freehold Townhouse,"Freehold Townhouse, 2-Storey ",2-Storey ,2-Storey ,7,0.0,0.0,,,,0.0,0.0,,Partially Finished ,Central Air ,Forced Air ,585000.0,2025-05-06,"Fabulous Tamarack built Townhome in the heart of Woodhaven. 1349 Tremont is an Eaton model offering over 1600 sq. ft. of finished living space. The tiled front foyer leads to an open concept kitchen, living room and dining room where you will enjoy, hardwood floors, 9 foot ceilings, corner gas fireplace, quartz countertops, and south facing windows. Patio doors from the dining area take you to a large deck and fenced yard. Upstairs are 3 generous size bedrooms, 2 bathrooms and a laundry closet. The ensuite off the principal bedroom features a soaker tub and separate shower. The lower level recreation room, offers laminate flooring and access to a huge utility/storage room. Woodhaven is a great family neighbourhood with easy access to all amenities and quick access to the 401. Built in 2017, this home is in move in condition.",44.2661,-76.5915,1
